domain,block,field,fact_text
helpscout.com,features,main_feature,Embeddable support hub called Beacon with AI chat
helpscout.com,features,main_feature,"In-app messages, modals, banners, and NPS surveys"
helpscout.com,features,main_feature,"Reporting and analytics on volume, response time, performance"
helpscout.com,features,main_feature,Automated workflows for routing and task management
helpscout.com,features,main_feature,Knowledge base for building a custom help center
helpscout.com,features,main_feature,Saved replies for common questions
helpscout.com,features,main_feature,Multiple inboxes per department or product
helpscout.com,features,main_feature,"AI tools: thread recap, reply editing, translation, drafting"
helpscout.com,features,main_feature,Company/account-level context management
helpscout.com,features,main_feature,Snooze and send-later scheduling for conversations
helpscout.com,setup,has_public_api,True
helpscout.com,setup,key_integration,Shopify
helpscout.com,setup,key_integration,WooCommerce
hubspot.com,pricing,plan,"name=Free | price_monthly=0 | currency=USD | key_limits=Up to 2 users. No credit card required. 1,000 marketing contacts. 2,000 email sends per calendar month with HubSpot branding. 1 automated action. Up to 50 active CRM segments. Limited live chat and forms features."
hubspot.com,pricing,plan,"name=Starter | price_monthly=7 | price_annual_per_month=7 | currency=USD | key_limits=500 HubSpot Credits. 1,000 marketing contacts. 5x marketing contact tier email send limit. Up to 10 automated actions. Up to 1,200 active CRM segments. Remove HubSpot branding from email marketing and live chat. Simple marketing automation."
hubspot.com,pricing,plan,"name=Professional | price_monthly=890 | price_annual_per_month=800 | currency=USD | key_limits=Includes 3 Core Seats. Additional Core Seats start at $45/mo. 3,000 HubSpot Credits. 2,000 marketing contacts. 10x marketing contact tier email send limit. Unlimited email automation actions. Up to 2,000 active CRM segments. Omni-channel marketing automation. Agent Hub and AEO Beta access. One-time Professional Onboarding fee of $3,000."
hubspot.com,pricing,plan,"name=Enterprise | price_monthly=3600 | currency=USD | key_limits=Includes 5 Core Seats. Additional Core Seats start at $75/mo. 5,000 HubSpot Credits. 10,000 marketing contacts. 20x marketing contact tier email send limit. Unlimited email automation actions. Up to 2,000 active CRM segments. Multi-touch revenue attribution. Customer journey analytics. One-time Enterprise Onboarding fee of $7,000."
hubspot.com,pricing,plan,"name=HubSpot AEO | price_monthly=50 | price_annual_per_month=45 | currency=USD | key_limits=Track 25 prompts across 3 answer engines daily. 2,500 answers per month. Purchase additional prompts anytime. 28-day trial available."
hubspot.com,pricing,free_plan,True
hubspot.com,pricing,pricing_model_notes,"Marketing Hub offers per-seat pricing for Starter plan. Professional and Enterprise plans include core seats with additional seats available. Annual billing offers discounts. HubSpot Credits are available separately at $9.00 per 1,000 credits when paying annually. Onboarding fees required for Professional ($3,000) and Enterprise ($7,000) plans."
hubspot.com,features,main_feature,Email marketing with automation and send limits
hubspot.com,features,main_feature,Ad management and retargeting across ad types
hubspot.com,features,main_feature,CRM segmentation with active and static segments
hubspot.com,features,main_feature,Omni-channel marketing automation workflows
hubspot.com,features,main_feature,Lead scoring with AI recommendations
hubspot.com,features,main_feature,Social media scheduling and management
hubspot.com,features,main_feature,Custom reporting and campaign analytics
hubspot.com,features,main_feature,Live chat and conversational bots
hubspot.com,features,main_feature,SEO recommendations and site auditing
hubspot.com,features,main_feature,Answer engine optimization (AEO) tracking
hubspot.com,features,main_feature,Customer journey analytics
hubspot.com,features,main_feature,Cookie consent management tools
hubspot.com,features,usage_limit,"Free: 2,000 email sends/month, up to 2 users"
hubspot.com,features,usage_limit,Starter: 5x contact tier email send limit
hubspot.com,features,usage_limit,Professional: 10x contact tier email send limit
hubspot.com,features,usage_limit,Enterprise: 20x contact tier email send limit
hubspot.com,features,usage_limit,AEO: 25 prompts across 3 engines daily ($50/mo)
hubspot.com,features,usage_limit,Professional: up to 300 workflows for 10 teams
hubspot.com,features,usage_limit,"Enterprise: up to 1,000 workflows for 300 teams"
hubspot.com,features,usage_limit,"WhatsApp: up to 1,000 messages/month (Pro/Enterprise)"
hubspot.com,features,usage_limit,"Social media Pro: 50 accounts, 10,000 posts/month"
hubspot.com,features,usage_limit,"Free: 10 dashboards, 50 reports per dashboard"
hubspot.com,setup,setup_step,Create a HubSpot Developer account
hubspot.com,setup,setup_step,"Explore APIs, Apps, Developer Tooling, and CMS docs"
hubspot.com,setup,setup_step,Visit HubSpot Academy for training and certifications
hubspot.com,setup,setup_step,Watch tutorials on the HubSpot Developers YouTube channel
hubspot.com,setup,setup_step,Read the HubSpot Developer Blog for hands-on tutorials
hubspot.com,setup,setup_step,Sign up for the HubSpot Developer Newsletter
hubspot.com,setup,has_public_api,True
intercom.com,pricing,plan,"name=Essential | price_monthly=29 | currency=USD | key_limits=Per seat/month. Includes Fin AI Agent, Messenger, Shared inbox and ticketing system, Pre-built reports, Public help center"
intercom.com,pricing,plan,"name=Advanced | price_monthly=85 | currency=USD | key_limits=Per seat/month. Includes Fin AI Agent, Multiple team Inboxes, Workflows automation builder, Round robin assignment, Private and multilingual Help Center, 20 free Lite seats"
intercom.com,pricing,plan,"name=Expert | price_monthly=132 | currency=USD | key_limits=Per seat/month. Includes Fin AI Agent, SSO & identity management, HIPAA support, Service level agreements (SLAs), Multibrand Messenger/Help Center, 50 free Lite seats"
intercom.com,pricing,free_plan,False
intercom.com,pricing,pricing_model_notes,"Hybrid model: seat-based pricing for plans (Essential/Advanced/Expert) plus usage-based pricing for Fin AI Agent ($0.99 per outcome). Additional usage charges for SMS, WhatsApp, Email campaigns, and Phone. Add-ons available: Pro ($99/mo), Copilot ($29/mo annual or $35/mo monthly), Proactive Support Plus ($99/mo). All plans include unlimited live chat, support email, in-app chats, banners, tooltips. Minimum 1 Full seat required to start."
intercom.com,features,main_feature,Fin AI Agent for automated customer service resolution
intercom.com,features,main_feature,Shared inbox and ticketing system
intercom.com,features,main_feature,Messenger for live chat and in-app messaging
intercom.com,features,main_feature,Workflows automation builder
intercom.com,features,main_feature,Public and multilingual Help Center
intercom.com,features,main_feature,Pre-built reports and reporting
intercom.com,features,main_feature,"Omnichannel support (email, chat, phone, SMS, WhatsApp)"
intercom.com,features,main_feature,Copilot AI assistant for agents in inbox
intercom.com,features,main_feature,SSO and identity management (Expert plan)
intercom.com,features,main_feature,HIPAA support (Expert plan)
intercom.com,features,main_feature,Service level agreements (SLAs) on Expert plan
intercom.com,features,main_feature,"Proactive Support: Posts, Checklists, Product Tours, Surveys"
intercom.com,features,usage_limit,Copilot free for 10 conversations per agent/month
intercom.com,features,usage_limit,AI Auto-translation free for 10 conversations per agent/month
intercom.com,features,usage_limit,Advanced plan includes 20 free Lite seats
intercom.com,features,usage_limit,Expert plan includes 50 free Lite seats
intercom.com,setup,has_public_api,True
intercom.com,setup,key_integration,GitHub Issues
intercom.com,setup,key_integration,Tickets API
intercom.com,setup,key_integration,Webhooks
intercom.com,setup,key_integration,Inbox
intercom.com,setup,key_integration,Messenger
klarna.com,pricing,plan,name=Klarna Mobile Plan | price_monthly=35 | currency=USD
klarna.com,pricing,plan,name=Klarna Membership
klarna.com,pricing,free_plan,True
klaviyo.com,pricing,plan,"name=Free | price_monthly=0 | currency=USD | key_limits=Up to 250 active profiles, 500 email sends/month, $5 of mobile messages/month, 10,000 Composer credits, email support for first 60 days only"
klaviyo.com,pricing,plan,name=Marketing
klaviyo.com,pricing,plan,name=Data + Analytics
klaviyo.com,pricing,plan,name=Service
klaviyo.com,pricing,plan,name=Composer
klaviyo.com,pricing,plan,name=Customer Agent
klaviyo.com,pricing,plan,name=Professional Services
klaviyo.com,pricing,plan,name=Enterprise
klaviyo.com,pricing,free_plan,True
klaviyo.com,pricing,pricing_model_notes,"Free plan available indefinitely with limits (250 active profiles, 500 email sends/month). Paid plans available but specific pricing not shown on this page text. Contact sales option mentioned for some tiers."
klaviyo.com,features,main_feature,Customer profiles with AI-powered behavior prediction
klaviyo.com,features,main_feature,Segmentation using hundreds of data points and AI
klaviyo.com,features,main_feature,350+ pre-built integrations and APIs
klaviyo.com,features,main_feature,"Automated email, SMS, and push flows with templates"
klaviyo.com,features,main_feature,"Omnichannel campaigns across SMS, email, and push"
klaviyo.com,features,main_feature,"Web forms: pop-ups, fly-outs, embedded, multi-step"
klaviyo.com,features,main_feature,Klaviyo AI with predictive analytics and recommendations
klaviyo.com,features,main_feature,"Comprehensive reporting across email, SMS, and push"
klaviyo.com,features,main_feature,Benchmarks comparing performance to 100 peer brands
klaviyo.com,features,main_feature,Product analysis for upsell and recommendation timing
klaviyo.com,features,main_feature,"RFM analysis by recency, frequency, and monetary value"
klaviyo.com,features,main_feature,"Portfolio management across brands, accounts, and regions"
klaviyo.com,setup,setup_step,Visit Klaviyo developer docs and explore getting started guide
klaviyo.com,setup,setup_step,Learn how to authenticate with the API
klaviyo.com,setup,setup_step,Create a test account to safely build integrations
klaviyo.com,setup,setup_step,"Install a Klaviyo-maintained SDK (Python, PHP, Ruby, or Node)"
klaviyo.com,setup,setup_step,Populate test account with sample data to explore the API
klaviyo.com,setup,setup_step,Make test API calls using Postman with pre-built requests
klaviyo.com,setup,setup_step,Read developer guides for your specific use case
klaviyo.com,setup,auth_method,API authentication (details referenced but not specified in this text)
klaviyo.com,setup,has_public_api,True
klaviyo.com,setup,sdk,Python
klaviyo.com,setup,sdk,PHP
klaviyo.com,setup,sdk,Ruby
klaviyo.com,setup,sdk,Node
klaviyo.com,setup,key_integration,Point-of-sale software
klaviyo.com,setup,key_integration,Inventory management systems
klaviyo.com,setup,key_integration,Scheduling apps
klaviyo.com,setup,key_integration,Postman
klaviyo.com,setup,key_integration,Napkin.io
klaviyo.com,setup,key_integration,Klaviyo Labs GitHub
langchain.com,pricing,plan,"name=Developer | price_monthly=0 | currency=USD | key_limits=Up to 5k base traces/mo, then pay-as-you-go; 1 seat; Community support"
langchain.com,pricing,plan,"name=Plus | price_monthly=39 | currency=USD | key_limits=Up to 10k base traces/mo, then pay-as-you-go; Unlimited seats; 1 free small serverless deployment included"
langchain.com,pricing,plan,"name=Enterprise | currency=USD | key_limits=Custom pricing; Self-hosted and hybrid deployment options; Custom SSO, ABAC, and RBAC; Support SLA; Custom seats and workspaces"
langchain.com,pricing,free_plan,True
langchain.com,pricing,pricing_model_notes,Pay-as-you-go model with usage-based billing. LCU (LangChain Compute Unit) = $1.50; LSU (LangChain Storage Unit) = $1.00. Seats billed monthly on 1st or pro-rated if added mid-month. Traces billed monthly in arrears. Enterprise plans invoiced annually upfront. Developer plan includes 5 LCU Fleet usage/mo free; Plus plan includes 25 LCU Fleet usage/mo free.
langchain.com,features,main_feature,"Tracing, monitoring, and evaluation for AI agents"
langchain.com,features,main_feature,LangSmith Deployment: deploy long-running agents managed infrastructure
langchain.com,features,main_feature,LangSmith Fleet: create agents using everyday language no code
langchain.com,features,main_feature,LangSmith Engine: diagnose agent failures and generate fixes automatically
langchain.com,features,main_feature,LangSmith Sandboxes: ephemeral isolated sandboxes for agent-generated code
langchain.com,features,main_feature,"LLM Gateway: manage costs, fallbacks, PII redaction between agents and LLMs"
langchain.com,features,main_feature,Prompt Hub and Playground for prompt management
langchain.com,features,main_feature,Annotation queue for human feedback collection
langchain.com,features,main_feature,Dataset collection and bulk data export
langchain.com,features,main_feature,Online and offline evaluations for agent quality
langchain.com,features,main_feature,Real-time streaming of intermediary steps and final output
langchain.com,features,main_feature,MCP server exposure for deployed agents
langchain.com,features,usage_limit,"Developer: 5k base traces/month, 1 seat, 5 LCU Fleet free"
langchain.com,features,usage_limit,"Plus: 10k base traces/month, unlimited seats, 25 LCU Fleet free"
langchain.com,features,usage_limit,Base trace retention: 14 days; extended trace retention: 400 days
langchain.com,features,usage_limit,Developer Sandboxes: limited to 10 sandboxes
langchain.com,features,usage_limit,Engine runs once every 6 hours per organization
langchain.com,features,usage_limit,Plus: 1 free small serverless deployment included
looker.com,pricing,pricing_model_notes,"Pricing details not provided in text. Page states 'Request a quote or view pricing details' and 'Contact sales' but specific plan names, prices, and limits are not disclosed."
looker.com,features,main_feature,LookML: SQL-based modeling language for centrally defining business rules
looker.com,features,main_feature,Git version-controlled data model for governed business logic
looker.com,features,main_feature,"Real-time, governed data view across multiple clouds"
looker.com,features,main_feature,Integration with Data Studio (Looker Studio) for visualization
looker.com,features,main_feature,Semantic model connection for governed and ungoverned data analysis
looker.com,features,main_feature,Looker (Google Cloud core) built on Google Cloud infrastructure
looker.com,features,main_feature,Proactive alerts and embedded insights in workflows
looker.com,features,main_feature,Prebuilt integrations and robust APIs for custom builds
looker.com,features,main_feature,Reports and dashboards creation with no stale data
looker.com,features,main_feature,Self-serve exploration with filters and Quick Start analysis
looker.com,features,main_feature,Hosted or self-managed instance deployment options
looker.com,features,main_feature,Looker Modeler: single source of truth for BI metrics
looker.com,setup,has_public_api,True
looker.com,setup,key_integration,BigQuery
looker.com,setup,key_integration,Gemini
looker.com,setup,key_integration,Google Cloud
midjourney.com,pricing,plan,name=Basic Plan | price_monthly=10 | currency=USD
midjourney.com,pricing,plan,name=Standard Plan | price_monthly=30 | currency=USD
midjourney.com,pricing,plan,name=Pro Plan | price_monthly=60 | currency=USD
midjourney.com,pricing,plan,name=Mega Plan | price_monthly=120 | currency=USD
midjourney.com,pricing,free_plan,False
midjourney.com,setup,key_integration,Discord
miro.com,pricing,plan,"name=Free | price_monthly=0 | price_annual_per_month=0 | currency=USD | key_limits=3 editable boards, 10 AI credits/month, 100 MCP calls/day, 250+ integrations"
miro.com,pricing,plan,"name=Starter | price_annual_per_month=8 | currency=USD | key_limits=Unlimited boards, 25 AI credits/member/month, 500 MCP calls/day, visitor editing, high-resolution exports"
miro.com,pricing,plan,"name=Business | price_annual_per_month=20 | currency=USD | key_limits=Unlimited workspaces, unlimited guests, 50 AI credits/member/month, 2000 MCP calls/day, interactive prototypes, AI workflows, two-way integrations"
miro.com,pricing,plan,"name=Enterprise | key_limits=Custom pricing from 30 members, 2500+ AI credits/month, 10000 MCP calls/day, enterprise security, SSO, audit logs, regional data hosting"
miro.com,pricing,free_plan,True
miro.com,pricing,pricing_model_notes,Per-seat pricing. Annual billing saves 20% over monthly. Free plan has unlimited team members. Starter and Business support monthly or annual billing. Enterprise requires contact sales. AI credits pool org-wide and reset monthly. Prorated charges for mid-cycle member additions.
miro.com,features,main_feature,"Intelligent Canvas for brainstorming, design, planning, and shipping"
miro.com,features,main_feature,7000+ customizable templates for various use cases
miro.com,features,main_feature,"AI-powered tools: generate diagrams, synthesize research, create summaries"
miro.com,features,main_feature,"250+ integrations including Jira, Asana, Slack, Figma, Teams"
miro.com,features,main_feature,Interactive presentations with full board access during sessions
miro.com,features,main_feature,"Live workshops with timers, voting, and facilitation tools"
miro.com,features,main_feature,TalkTrack: record async interactive video board walkthroughs
miro.com,features,main_feature,"Diagramming, wireframing, kanban, timelines, tables, docs, slides formats"
miro.com,features,main_feature,Real-time and async collaboration modes supported
miro.com,features,main_feature,AI generates custom diagrams/frameworks from existing team work
miro.com,features,main_feature,"Enterprise-grade security: SSL, SSO, audit log, domain filtering"
miro.com,features,main_feature,"SOC-2, GDPR, and PCI compliant platform"
miro.com,setup,setup_step,Create a developer team in Miro
miro.com,setup,setup_step,Create and configure your app in Miro
miro.com,setup,setup_step,Bootstrap your app in Miro
miro.com,setup,has_public_api,True
miro.com,setup,sdk,Miro Web SDK (JavaScript)
miro.com,setup,sdk,Miro REST API
miro.com,setup,sdk,Miro Live Embed (iFrame)
miro.com,setup,key_integration,Miro Marketplace
miro.com,setup,key_integration,oEmbed
miro.com,setup,key_integration,third-party products via REST API
monday.com,pricing,plan,"name=Free | price_monthly=0 | price_annual_per_month=0 | currency=USD | key_limits=Up to 2 seats, Up to 3 boards, Up to 3 Docs, 200+ templates, 8 column types, iOS and Android apps"
monday.com,pricing,plan,"name=Basic | price_monthly=9 | price_annual_per_month=9 | currency=USD | key_limits=1,000 AI credits/month, 3 tools, Unlimited free viewers, Unlimited items"
monday.com,pricing,plan,"name=Standard | price_monthly=12 | price_annual_per_month=12 | currency=USD | key_limits=2,000 AI credits/month, 5 tools, Automations (250 actions/month), Integrations (250 actions/month), Timeline & Gantt views, Calendar view, Guest access, API calls (1,000/day)"
monday.com,pricing,plan,"name=Pro | price_monthly=19 | price_annual_per_month=19 | currency=USD | key_limits=3,000 AI credits/month, 6 tools, Automations (25,000 actions/month), Integrations (25,000 actions/month), Private boards and docs, Advanced board views, Time tracking, Advanced columns, API calls (10,000/day)"
monday.com,pricing,plan,"name=Enterprise | currency=USD | key_limits=Custom AI credits, 6 tools, Enterprise-grade security & governance, Enterprise-scale automations & integrations (up to 250,000/month), Portfolio management, Resource management, Multi-level permissions, API calls (25,000/day), 24/7 enterprise support, 99.9% uptime SLA"
monday.com,pricing,free_plan,True
monday.com,pricing,pricing_model_notes,Pricing is per seat per month. Prices shown are for annual billing with 18% savings. Monthly billing available at higher rates. Prices do not include tax and vary by billing country. AI credits can be purchased separately. Free plan includes up to 2 seats.
monday.com,features,main_feature,AI agent workforce for automated task execution
monday.com,features,main_feature,Sidekick AI assistant for work management
monday.com,features,main_feature,Vibe app builder for custom app creation
monday.com,features,main_feature,AI meeting notetaker for meeting summaries
monday.com,features,main_feature,AI workflow builder for process automation
monday.com,features,main_feature,Automations up to enterprise-scale actions per month
monday.com,features,main_feature,Integrations with third-party tools via actions
monday.com,features,main_feature,"Timeline, Gantt, Calendar, and Kanban board views"
monday.com,features,main_feature,Time tracking and advanced columns
monday.com,features,main_feature,"Private boards, docs, and multi-level permissions"
monday.com,features,main_feature,"CRM with contacts, deals, quotes, and invoices"
monday.com,features,main_feature,Service ticketing with customer portal and triage
monday.com,features,usage_limit,"Free: up to 2 seats, 3 boards, 3 Docs"
monday.com,features,usage_limit,"Basic: 1,000 AI credits/month, 3 AI tools"
monday.com,features,usage_limit,"Standard: 2,000 AI credits/month, 250 automations/month"
monday.com,features,usage_limit,"Pro: 3,000 AI credits/month, 25,000 automations/month"
monday.com,features,usage_limit,"Enterprise: custom AI credits, 25,000 API calls/day"
monday.com,features,usage_limit,"CRM Basic: 1,000 active contacts & deals, 1 workspace"
monday.com,features,usage_limit,"CRM Standard: 10,000 active contacts, 250 automations/month"
monday.com,features,usage_limit,"CRM Pro: 100,000 active contacts, 25K automations/month"
monday.com,features,usage_limit,Dev Standard: 250 automations/integrations actions/month
monday.com,features,usage_limit,"Service Standard: AI Triage for 1 ticket board, 10 portal users"
monday.com,setup,setup_step,Open a developer account
monday.com,setup,setup_step,Visit the developer center
monday.com,setup,setup_step,Make your first API call
monday.com,setup,setup_step,Connect your IDE to our MCPs
monday.com,setup,setup_step,Extend the UI
monday.com,setup,auth_method,OAuth2
monday.com,setup,has_public_api,True
monday.com,setup,sdk,Vibe (open-source React components)
monday.com,setup,key_integration,Slack
monday.com,setup,key_integration,Make
monday.com,setup,key_integration,Zapier
monday.com,setup,key_integration,PagerDuty
monday.com,setup,key_integration,Twilio
monday.com,setup,key_integration,DocuSign
monday.com,setup,key_integration,Gmail
monday.com,setup,key_integration,Google Calendar
monday.com,setup,key_integration,Mailchimp
monday.com,setup,key_integration,Jira
monday.com,setup,key_integration,Discord
monday.com,setup,key_integration,Google Sheets
monday.com,setup,key_integration,HubSpot
monday.com,setup,key_integration,Notion
monday.com,setup,key_integration,Telegram
monday.com,setup,key_integration,Claude
monday.com,setup,key_integration,ChatGPT
monday.com,setup,key_integration,WhatsApp
namecheap.com,pricing,plan,"name=PremiumDNS | price_annual_per_month=0.41 | currency=USD | key_limits=2 million DNS queries per month per domain, 100% uptime guarantee, DNSSEC support, DDoS protection, ALIAS record support, global Anycast servers"
namecheap.com,pricing,free_plan,False
namecheap.com,pricing,pricing_model_notes,"One price per domain per year. Introductory price $4.88/yr, renewal price $9.98/yr. Service syncs with domain expiration date and prorates accordingly."
namecheap.com,features,main_feature,100% DNS uptime guarantee
namecheap.com,features,main_feature,DNSSEC support to combat DNS attacks
namecheap.com,features,main_feature,Global Anycast network with 30+ edge servers
namecheap.com,features,main_feature,DDoS protection with automatic traffic re-routing
namecheap.com,features,main_feature,"ALIAS record support, no CNAME apex restrictions"
namecheap.com,features,main_feature,Faster DNS speeds via global Anycast servers
namecheap.com,features,main_feature,Works with any domain registered anywhere
namecheap.com,features,main_feature,Closes security gaps and prevents fake site redirects
namecheap.com,features,main_feature,Worldwide coverage for DNS queries
namecheap.com,features,main_feature,Downtime compensatory credit up to 30 days
namecheap.com,features,usage_limit,Up to 2 million DNS queries per month
namecheap.com,features,usage_limit,One price per domain per year
neon.tech,pricing,plan,"name=Free | price_monthly=0 | currency=USD | key_limits=100 projects, 100 CU-hrs monthly per project, 0.5 GB storage per project, sizes up to 2 CU (8 GB RAM), unlimited team members"
neon.tech,pricing,plan,"name=Launch | currency=USD | key_limits=Usage-based: $0.106 per CU-hr, $0.35 per GB-month storage, 100 projects, sizes up to 16 CU (64 GB RAM), 3-day metrics/logs, typical spend $15/mo"
neon.tech,pricing,plan,"name=Scale | currency=USD | key_limits=Usage-based: $0.222 per CU-hr, $0.35 per GB-month storage, 1000+ projects, sizes up to 56 CU (224 GB RAM), SLAs, HIPAA, private network, typical spend $701/mo"
neon.tech,pricing,free_plan,True
neon.tech,pricing,pricing_model_notes,"Usage-based pricing with no monthly minimum. Billed per CU-hour for compute and per GB-month for storage. Free plan includes 100 CU-hours monthly per project with no credit card required. Paid plans scale from zero when idle. Object Storage, Functions, and AI Gateway are free during beta phase."
neon.tech,features,main_feature,Serverless Postgres database with storage-compute separation
neon.tech,features,main_feature,"Autoscaling CPU, memory, and storage to fit workload"
neon.tech,features,main_feature,Instant git-like database branching with copy-on-write
neon.tech,features,main_feature,S3-compatible object storage that branches with projects
neon.tech,features,main_feature,Managed Better Auth with users/sessions in Postgres
neon.tech,features,main_feature,"Serverless Functions without timeouts, close to database"
neon.tech,features,main_feature,AI Gateway for frontier and open-source models via one API
neon.tech,features,main_feature,Point-in-time instant database restore without flat fees
neon.tech,features,main_feature,Private networking via PrivateLink at no additional cost
neon.tech,features,main_feature,Logs and metrics export to Datadog or OTel services
neon.tech,features,main_feature,Sensitive data anonymization for safe testing/sharing
neon.tech,features,main_feature,Automatic branch deletion when work is complete
neon.tech,features,usage_limit,"15,000,000 Postgres databases started daily (platform scale)"
neon.tech,setup,setup_step,Run `npx neon@latest init` in your terminal for one-command setup
neon.tech,setup,setup_step,AI-guided setup creates a project automatically
neon.tech,setup,setup_step,Schema is applied automatically during init
neon.tech,setup,setup_step,A `.env` file is written automatically in one step
neon.tech,setup,setup_step,Optionally follow guided quickstart: Next.js full backend (~10 min)
neon.tech,setup,setup_step,Connect your framework using framework/language/ORM guides
neon.tech,setup,setup_step,"Integrate AI coding tools via MCP (Cursor, Claude Code, Copilot, etc.)"
neon.tech,setup,auth_method,"Managed Better Auth with sign-up, OAuth, and sessions"
neon.tech,setup,has_public_api,True
neon.tech,setup,sdk,neon (npx neon@latest)
neon.tech,setup,key_integration,Next.js
neon.tech,setup,key_integration,Django
neon.tech,setup,key_integration,Drizzle
neon.tech,setup,key_integration,React Router
neon.tech,setup,key_integration,Express
neon.tech,setup,key_integration,NestJS
neon.tech,setup,key_integration,Astro
neon.tech,setup,key_integration,SvelteKit
neon.tech,setup,key_integration,Nuxt
neon.tech,setup,key_integration,Laravel
neon.tech,setup,key_integration,Rails
neon.tech,setup,key_integration,Cursor
neon.tech,setup,key_integration,Claude Code
neon.tech,setup,key_integration,OpenAI Codex
neon.tech,setup,key_integration,GitHub Copilot
neon.tech,setup,key_integration,Prisma
neon.tech,setup,key_integration,SQLAlchemy
neon.tech,setup,key_integration,TypeORM
netlify.com,pricing,plan,name=Free | price_monthly=0 | key_limits=300 credit limit / month
netlify.com,pricing,plan,"name=Personal | price_monthly=9 | key_limits=1,000 credits / month"
netlify.com,pricing,plan,"name=Pro | price_monthly=20 | key_limits=3,000 to 20,000 credits/month (tiered)"
netlify.com,pricing,plan,name=Enterprise | key_limits=Custom
netlify.com,pricing,free_plan,True
netlify.com,pricing,pricing_model_notes,"Credit-based pricing model. Production deploys: 15 credits each. Compute: 10 credits per GB-hour. Bandwidth: 20 credits per GB. Web requests: 2 credits per 10k requests. AI inference varies by model. Additional credits available via auto recharge ($5 / 500 credits or $10 / 1,500 credits). Pro plan supports credit rollover for tiers above 3,000 credits."
netlify.com,features,main_feature,Deploy to global CDN in seconds
netlify.com,features,main_feature,Auto-deploy on every Git push with preview URLs
netlify.com,features,main_feature,Build APIs with serverless functions
netlify.com,features,main_feature,Instant databases and file storage
netlify.com,features,main_feature,Built-in identity and auth handling
netlify.com,features,main_feature,AI Gateway to connect any major AI model
netlify.com,features,main_feature,Agent Runners for AI-powered app prototyping
netlify.com,features,main_feature,Roll back any deploy in one click
netlify.com,features,main_feature,Automatic HTTPS and DDoS protection
netlify.com,features,main_feature,Global edge network with 99.99% uptime
netlify.com,features,main_feature,"Drag-and-drop deploy, no login required"
netlify.com,features,main_feature,Manage secrets and env vars by team
netlify.com,setup,setup_step,Sign up for a Netlify account
netlify.com,setup,setup_step,"Create a new project via AI agent, Git repo, or drag-and-drop"
netlify.com,setup,setup_step,Choose a supported framework to get started quickly
netlify.com,setup,setup_step,Use the deploy wizard to configure your project
netlify.com,setup,setup_step,Set up a custom domain
netlify.com,setup,auth_method,Account login (Sign Up / Log In)
netlify.com,setup,has_public_api,True
netlify.com,setup,sdk,Netlify SDK
netlify.com,setup,sdk,Netlify CLI
netlify.com,setup,key_integration,Git repositories
netlify.com,setup,key_integration,Netlify REST API
netlify.com,setup,key_integration,Netlify CLI
netlify.com,setup,key_integration,Netlify MCP Server
netlify.com,setup,key_integration,"AI Gateway (OpenRouter, AI models)"
netlify.com,setup,key_integration,Netlify Extensions
netlify.com,setup,key_integration,Netlify Database / Blobs
netlify.com,setup,key_integration,Netlify DNS
notion.com,pricing,plan,name=Free | price_monthly=0 | currency=USD | key_limits=For individuals to organize personal projects and life. Limited AI capabilities (trial). Up to 5MB file uploads. 7 days page history. 10 external guests. Limited blocks for 2+ members.
notion.com,pricing,plan,name=Plus | price_monthly=10 | currency=USD | key_limits=For small teams and professionals. Trial AI capabilities. Unlimited file uploads. 30 days page history. Unlimited guests. Unlimited collaborative blocks. Custom forms and sites.
notion.com,pricing,plan,"name=Business | price_monthly=20 | currency=USD | key_limits=For growing businesses. Notion Agent, AI Meeting Notes, Enterprise Search (beta). 90 days page history. Unlimited guests. Advanced connections. SAML SSO. Granular database permissions."
notion.com,pricing,plan,"name=Enterprise | currency=USD | key_limits=For organizations requiring scalability, control, and security. Contact Sales. Zero data retention with LLM providers. User provisioning (SCIM). Advanced security controls. Audit log. Customer success manager. DLP/SIEM connections."
notion.com,pricing,free_plan,True
notion.com,pricing,pricing_model_notes,"Per-member/seat pricing. Guests are free. Pay monthly or yearly (save up to 20% with yearly). Prorated charges for mid-month membership changes. Custom Agents and Workers available at $10 per 1,000 monthly credits. Custom domains available at $8/month (annual) or $10/month (monthly)."
notion.com,features,main_feature,"AI agent (chat, generate, autofill, translate) via Notion Agent"
notion.com,features,main_feature,AI Meeting Notes with transcript deletion option
notion.com,features,main_feature,Enterprise Search across workspace content
notion.com,features,main_feature,"Databases with subtasks, dependencies, custom properties"
notion.com,features,main_feature,Charts for data visualization
notion.com,features,main_feature,Forms with conditional logic (paid tiers)
notion.com,features,main_feature,Sites with custom domains and branding
notion.com,features,main_feature,Automations including database automations
notion.com,features,main_feature,"Teamspaces (open, closed, private)"
notion.com,features,main_feature,"Public API, webhooks, and connected properties"
notion.com,features,main_feature,Workers: custom code for agent tools and workflows
notion.com,features,main_feature,"SAML SSO, SCIM provisioning, audit log (Enterprise)"
notion.com,features,usage_limit,"Free: pages/blocks unlimited for individuals, limited for 2+ members"
notion.com,features,usage_limit,Free: file uploads up to 5 MB
notion.com,features,usage_limit,Free: page history 7 days; Plus 30 days; Business 90 days; Enterprise unlimited
notion.com,features,usage_limit,Free: external guest limit 10; paid plans unlimited guests
notion.com,features,usage_limit,Free: 1 chart; Plus and above unlimited charts
