run_id,domain,arm,category,fact_index,fact_text,verdict,evidence
6986d2e8-ae68-4cb8-8526-84c637613589,miro.com,vanilla-claude-agent,setup,1,Setup step 2: Create and configure your app in Miro,not_addressed,
6986d2e8-ae68-4cb8-8526-84c637613589,miro.com,vanilla-claude-agent,setup,2,Setup step 3: Bootstrap your app in Miro,not_addressed,
6986d2e8-ae68-4cb8-8526-84c637613589,miro.com,vanilla-claude-agent,setup,3,It has a public API,not_addressed,
6986d2e8-ae68-4cb8-8526-84c637613589,miro.com,vanilla-claude-agent,setup,4,An official SDK/library exists for: Miro Web SDK (JavaScript),not_addressed,
6986d2e8-ae68-4cb8-8526-84c637613589,miro.com,vanilla-claude-agent,setup,5,An official SDK/library exists for: Miro REST API,not_addressed,
6986d2e8-ae68-4cb8-8526-84c637613589,miro.com,vanilla-claude-agent,setup,6,An official SDK/library exists for: Miro Live Embed (iFrame),not_addressed,
6986d2e8-ae68-4cb8-8526-84c637613589,miro.com,vanilla-claude-agent,setup,7,A key integration: Miro Marketplace,not_addressed,
6986d2e8-ae68-4cb8-8526-84c637613589,miro.com,vanilla-claude-agent,setup,8,A key integration: oEmbed,not_addressed,
6986d2e8-ae68-4cb8-8526-84c637613589,miro.com,vanilla-claude-agent,setup,9,A key integration: third-party products via REST API,not_addressed,
253f33f5-3075-4886-9d47-de87939b95dc,hashicorp.com,vanilla-claude-agent,setup,0,Setup step 1: Install the Sentinel CLI,not_addressed,
253f33f5-3075-4886-9d47-de87939b95dc,hashicorp.com,vanilla-claude-agent,setup,1,Setup step 2: Write your first example Sentinel policies,not_addressed,
253f33f5-3075-4886-9d47-de87939b95dc,hashicorp.com,vanilla-claude-agent,setup,2,Setup step 3: Run your first example Sentinel policies,not_addressed,
253f33f5-3075-4886-9d47-de87939b95dc,hashicorp.com,vanilla-claude-agent,setup,3,A key integration: HCP Terraform,partial,Terraform – Infrastructure as code (most popular entry point)
253f33f5-3075-4886-9d47-de87939b95dc,hashicorp.com,vanilla-claude-agent,setup,4,A key integration: Vault,partial,Vault – Secrets management
253f33f5-3075-4886-9d47-de87939b95dc,hashicorp.com,vanilla-claude-agent,setup,5,A key integration: Nomad,correct,Nomad – Workload orchestration
fe77a6fb-c936-440d-83ec-02861a3ea803,elevenlabs.io,vanilla-claude-agent,setup,0,Setup step 1: Visit ElevenLabs and sign up for an account,not_addressed,
fe77a6fb-c936-440d-83ec-02861a3ea803,elevenlabs.io,vanilla-claude-agent,setup,1,"Setup step 2: Choose your path: ElevenCreative, ElevenAgents, ElevenAPI, or Reception AI",correct,"ElevenCreative, Reception AI, ElevenAgents, ElevenAPI — all four paths listed"
fe77a6fb-c936-440d-83ec-02861a3ea803,elevenlabs.io,vanilla-claude-agent,setup,2,"Setup step 3: For API use, obtain an API key from the dashboard",correct,Get your API key — Go to your dashboard and generate one
fe77a6fb-c936-440d-83ec-02861a3ea803,elevenlabs.io,vanilla-claude-agent,setup,3,Setup step 4: Install the official Python or TypeScript SDK,partial,Install the SDK — Python (pip install elevenlabs) or Node (npm install @elevenlabs/elevenlabs-js)
fe77a6fb-c936-440d-83ec-02861a3ea803,elevenlabs.io,vanilla-claude-agent,setup,4,"Setup step 5: Select a voice by ID from the 10,000+ voice library",not_addressed,
fe77a6fb-c936-440d-83ec-02861a3ea803,elevenlabs.io,vanilla-claude-agent,setup,5,"Setup step 6: Choose a model based on quality, latency, and language needs",not_addressed,
fe77a6fb-c936-440d-83ec-02861a3ea803,elevenlabs.io,vanilla-claude-agent,setup,6,Setup step 7: Make API requests or use the no-code dashboard to generate audio,not_addressed,
fe77a6fb-c936-440d-83ec-02861a3ea803,elevenlabs.io,vanilla-claude-agent,setup,7,Setup step 8: Monitor credit usage; credits reset monthly and roll over up to two months,partial,"Credits — Consumed per character (TTS) or per second (other ops), and reset monthly on your plan"
fe77a6fb-c936-440d-83ec-02861a3ea803,elevenlabs.io,vanilla-claude-agent,setup,8,Authentication/connection method: API key,correct,Get your API key — Go to your dashboard and generate one
fe77a6fb-c936-440d-83ec-02861a3ea803,elevenlabs.io,vanilla-claude-agent,setup,9,It has a public API,correct,Use the API / build with code → ElevenAPI; Get your API key
fe77a6fb-c936-440d-83ec-02861a3ea803,elevenlabs.io,vanilla-claude-agent,setup,10,An official SDK/library exists for: Python,correct,Python (`pip install elevenlabs`) or Node (`npm install @elevenlabs/elevenlabs-js`)
fe77a6fb-c936-440d-83ec-02861a3ea803,elevenlabs.io,vanilla-claude-agent,setup,11,An official SDK/library exists for: TypeScript,correct,Node (`npm install @elevenlabs/elevenlabs-js`)
fe77a6fb-c936-440d-83ec-02861a3ea803,elevenlabs.io,vanilla-claude-agent,setup,12,A key integration: REST API,correct,Use the API / build with code | ElevenAPI
fe77a6fb-c936-440d-83ec-02861a3ea803,elevenlabs.io,vanilla-claude-agent,setup,13,A key integration: ElevenCreative (no-code web app),correct,"Create voiceovers, music, or dubbing (no code) | **ElevenCreative**"
fe77a6fb-c936-440d-83ec-02861a3ea803,elevenlabs.io,vanilla-claude-agent,setup,14,A key integration: ElevenAgents (visual builder),correct,Build conversational AI agents → ElevenAgents
fe77a6fb-c936-440d-83ec-02861a3ea803,elevenlabs.io,vanilla-claude-agent,setup,15,A key integration: Reception AI (AI phone receptionist),correct,Set up an AI phone receptionist | **Reception AI**
fe77a6fb-c936-440d-83ec-02861a3ea803,elevenlabs.io,vanilla-claude-agent,setup,16,A key integration: Microsoft Entra SAML SSO,not_addressed,
62dd109b-b3f3-4e71-885d-b60e8f07a150,resend.com,vanilla-claude-agent,setup,0,Setup step 1: Verify your own domain with Resend,correct,"Step 1 — Add & Verify a Domain Before you can send anything, you need to prove you own a domain."
62dd109b-b3f3-4e71-885d-b60e8f07a150,resend.com,vanilla-claude-agent,setup,1,Setup step 2: Create a Resend API key,correct,Step 2 — Create an API Key
62dd109b-b3f3-4e71-885d-b60e8f07a150,resend.com,vanilla-claude-agent,setup,2,Setup step 3: Choose your language/framework quickstart guide,incorrect,"Step 3 is 'Send Your First Email', not choosing a language/framework quickstart guide"
62dd109b-b3f3-4e71-885d-b60e8f07a150,resend.com,vanilla-claude-agent,setup,3,Setup step 4: Integrate Resend SDK into your project,partial,verify domain → get API key → install SDK → send
62dd109b-b3f3-4e71-885d-b60e8f07a150,resend.com,vanilla-claude-agent,setup,4,Setup step 5: Send transactional or marketing emails,not_addressed,
62dd109b-b3f3-4e71-885d-b60e8f07a150,resend.com,vanilla-claude-agent,setup,5,Authentication/connection method: API key,correct,Create an API Key...create a key...RESEND_API_KEY
62dd109b-b3f3-4e71-885d-b60e8f07a150,resend.com,vanilla-claude-agent,setup,6,It has a public API,correct,Go to resend.com/api-keys and create a key
62dd109b-b3f3-4e71-885d-b60e8f07a150,resend.com,vanilla-claude-agent,setup,7,An official SDK/library exists for: Node.js,correct,"They have official SDKs for **Node.js, Python, Ruby, Go, PHP, Laravel**, and more"
62dd109b-b3f3-4e71-885d-b60e8f07a150,resend.com,vanilla-claude-agent,setup,8,An official SDK/library exists for: Next.js,partial,"official SDKs for Node.js, Python, Ruby, Go, PHP, Laravel, and more"
62dd109b-b3f3-4e71-885d-b60e8f07a150,resend.com,vanilla-claude-agent,setup,9,An official SDK/library exists for: Express,partial,"official SDKs for Node.js, Python, Ruby, Go, PHP, Laravel, and more"
62dd109b-b3f3-4e71-885d-b60e8f07a150,resend.com,vanilla-claude-agent,setup,10,An official SDK/library exists for: PHP,correct,"official SDKs for Node.js, Python, Ruby, Go, PHP, Laravel, and more"
62dd109b-b3f3-4e71-885d-b60e8f07a150,resend.com,vanilla-claude-agent,setup,11,An official SDK/library exists for: Laravel,correct,"official SDKs for Node.js, Python, Ruby, Go, PHP, Laravel, and more"
62dd109b-b3f3-4e71-885d-b60e8f07a150,resend.com,vanilla-claude-agent,setup,12,A key integration: Webhooks,not_addressed,
62dd109b-b3f3-4e71-885d-b60e8f07a150,resend.com,vanilla-claude-agent,setup,13,A key integration: MCP Server,not_addressed,
62dd109b-b3f3-4e71-885d-b60e8f07a150,resend.com,vanilla-claude-agent,setup,14,A key integration: CLI,not_addressed,
f35e45fd-87fd-4ba6-bcb2-a50907591bd5,forter.com,vanilla-claude-agent,setup,0,Setup step 1: Review the Quick Start section for common use cases,not_addressed,
f35e45fd-87fd-4ba6-bcb2-a50907591bd5,forter.com,vanilla-claude-agent,setup,1,Setup step 2: Integrate the JavaScript snippet (v27 recommended) for behavior tracking,partial,Add Forter's JavaScript snippet to every page of your website
f35e45fd-87fd-4ba6-bcb2-a50907591bd5,forter.com,vanilla-claude-agent,setup,2,Setup step 3: Integrate iOS or Android SDK if mobile support is needed,partial,"If you have iOS or Android apps, integrate the ForterSDK"
f35e45fd-87fd-4ba6-bcb2-a50907591bd5,forter.com,vanilla-claude-agent,setup,3,Setup step 4: Connect via Forter's API for real-time decisions on transactions,partial,Connect Forter to your order pipeline via their Order API...Forter returns a real-time decision
f35e45fd-87fd-4ba6-bcb2-a50907591bd5,forter.com,vanilla-claude-agent,setup,4,Setup step 5: Transfer historical data to train Forter's decision model,not_addressed,
f35e45fd-87fd-4ba6-bcb2-a50907591bd5,forter.com,vanilla-claude-agent,setup,5,"Setup step 6: Choose and configure relevant product (Fraud Management, Account Protection, etc.)",not_addressed,
f35e45fd-87fd-4ba6-bcb2-a50907591bd5,forter.com,vanilla-claude-agent,setup,6,It has a public API,correct,Connect Forter to your order pipeline via their **Order API**
f35e45fd-87fd-4ba6-bcb2-a50907591bd5,forter.com,vanilla-claude-agent,setup,7,An official SDK/library exists for: iOS SDK,correct,iOS: Initialize via Swift Package Manager or CocoaPods from your App Delegate.
f35e45fd-87fd-4ba6-bcb2-a50907591bd5,forter.com,vanilla-claude-agent,setup,8,An official SDK/library exists for: Android SDK,correct,Android: Initialize via `ForterSDK.getInstance()` in your app's `onCreate()` method
f35e45fd-87fd-4ba6-bcb2-a50907591bd5,forter.com,vanilla-claude-agent,setup,9,A key integration: Shopify,not_addressed,
f35e45fd-87fd-4ba6-bcb2-a50907591bd5,forter.com,vanilla-claude-agent,setup,10,A key integration: Salesforce Commerce Cloud,not_addressed,
f35e45fd-87fd-4ba6-bcb2-a50907591bd5,forter.com,vanilla-claude-agent,setup,11,A key integration: JavaScript snippet,correct,Add Forter's JavaScript snippet to every page of your website
f35e45fd-87fd-4ba6-bcb2-a50907591bd5,forter.com,vanilla-claude-agent,setup,12,A key integration: PSP integrations,not_addressed,
f42e5509-ad77-4b04-bbf0-6815b100ef32,brevo.com,vanilla-claude-agent,setup,0,Setup step 1: Sign in to Brevo and access the API section,not_addressed,
f42e5509-ad77-4b04-bbf0-6815b100ef32,brevo.com,vanilla-claude-agent,setup,1,Setup step 2: Set up API key or OAuth 2.0 authentication,not_addressed,
f42e5509-ad77-4b04-bbf0-6815b100ef32,brevo.com,vanilla-claude-agent,setup,2,"Setup step 3: Install an official SDK (Node.js, Python, or PHP)",not_addressed,
f42e5509-ad77-4b04-bbf0-6815b100ef32,brevo.com,vanilla-claude-agent,setup,3,Setup step 4: Follow the interactive quickstart to make your first API call,not_addressed,
f42e5509-ad77-4b04-bbf0-6815b100ef32,brevo.com,vanilla-claude-agent,setup,4,Setup step 5: Browse use-case guides or API reference for further integration,not_addressed,
f42e5509-ad77-4b04-bbf0-6815b100ef32,brevo.com,vanilla-claude-agent,setup,5,Authentication/connection method: API key or OAuth 2.0,not_addressed,
f42e5509-ad77-4b04-bbf0-6815b100ef32,brevo.com,vanilla-claude-agent,setup,6,It has a public API,partial,via API or SMTP settings
f42e5509-ad77-4b04-bbf0-6815b100ef32,brevo.com,vanilla-claude-agent,setup,7,An official SDK/library exists for: Node.js,not_addressed,
f42e5509-ad77-4b04-bbf0-6815b100ef32,brevo.com,vanilla-claude-agent,setup,8,An official SDK/library exists for: Python,not_addressed,
f42e5509-ad77-4b04-bbf0-6815b100ef32,brevo.com,vanilla-claude-agent,setup,9,An official SDK/library exists for: PHP,not_addressed,
f42e5509-ad77-4b04-bbf0-6815b100ef32,brevo.com,vanilla-claude-agent,setup,10,A key integration: Transactional email,correct,"Transactional — emails triggered by user actions (receipts, confirmations)"
f42e5509-ad77-4b04-bbf0-6815b100ef32,brevo.com,vanilla-claude-agent,setup,11,A key integration: Transactional SMS,not_addressed,
f42e5509-ad77-4b04-bbf0-6815b100ef32,brevo.com,vanilla-claude-agent,setup,12,A key integration: WhatsApp messaging,not_addressed,
f42e5509-ad77-4b04-bbf0-6815b100ef32,brevo.com,vanilla-claude-agent,setup,13,A key integration: Webhooks,not_addressed,
f42e5509-ad77-4b04-bbf0-6815b100ef32,brevo.com,vanilla-claude-agent,setup,14,A key integration: Contact management,partial,Contacts — import/manage lists and build sign-up forms
4a1083dc-4c0e-40e5-a21f-c4d707cd48de,miro.com,vanilla-claude-agent,setup,0,Setup step 1: Create a developer team in Miro,not_addressed,
4a1083dc-4c0e-40e5-a21f-c4d707cd48de,miro.com,vanilla-claude-agent,setup,1,Setup step 2: Create and configure your app in Miro,not_addressed,
4a1083dc-4c0e-40e5-a21f-c4d707cd48de,miro.com,vanilla-claude-agent,setup,2,Setup step 3: Bootstrap your app in Miro,not_addressed,
4a1083dc-4c0e-40e5-a21f-c4d707cd48de,miro.com,vanilla-claude-agent,setup,3,It has a public API,not_addressed,
4a1083dc-4c0e-40e5-a21f-c4d707cd48de,miro.com,vanilla-claude-agent,setup,4,An official SDK/library exists for: Miro Web SDK (JavaScript),not_addressed,
4a1083dc-4c0e-40e5-a21f-c4d707cd48de,miro.com,vanilla-claude-agent,setup,5,An official SDK/library exists for: Miro REST API,not_addressed,
4a1083dc-4c0e-40e5-a21f-c4d707cd48de,miro.com,vanilla-claude-agent,setup,6,An official SDK/library exists for: Miro Live Embed (iFrame),not_addressed,
4a1083dc-4c0e-40e5-a21f-c4d707cd48de,miro.com,vanilla-claude-agent,setup,7,A key integration: Miro Marketplace,not_addressed,
4a1083dc-4c0e-40e5-a21f-c4d707cd48de,miro.com,vanilla-claude-agent,setup,8,A key integration: oEmbed,not_addressed,
4a1083dc-4c0e-40e5-a21f-c4d707cd48de,miro.com,vanilla-claude-agent,setup,9,A key integration: third-party products via REST API,not_addressed,
decdef78-0aee-4d2e-875b-5437cc18bd6b,zoominfo.com,vanilla-claude-agent,setup,0,Setup step 1: Create an app in the ZoomInfo Developer Portal,not_addressed,
decdef78-0aee-4d2e-875b-5437cc18bd6b,zoominfo.com,vanilla-claude-agent,setup,1,Setup step 2: Choose app type: Standard App or Partner App,not_addressed,
decdef78-0aee-4d2e-875b-5437cc18bd6b,zoominfo.com,vanilla-claude-agent,setup,2,Setup step 3: Select OAuth flow: Authorization Code (PKCE) or Client Credentials,not_addressed,
decdef78-0aee-4d2e-875b-5437cc18bd6b,zoominfo.com,vanilla-claude-agent,setup,3,Setup step 4: Request appropriate ZoomInfo OAuth scopes for your use case,not_addressed,
decdef78-0aee-4d2e-875b-5437cc18bd6b,zoominfo.com,vanilla-claude-agent,setup,4,Setup step 5: Implement chosen OAuth 2.0 authentication flow in your app,not_addressed,
decdef78-0aee-4d2e-875b-5437cc18bd6b,zoominfo.com,vanilla-claude-agent,setup,5,Setup step 6: Make authenticated API requests to desired endpoints,not_addressed,
decdef78-0aee-4d2e-875b-5437cc18bd6b,zoominfo.com,vanilla-claude-agent,setup,6,Setup step 7: Optionally connect via MCP server or ZoomInfo CLI,not_addressed,
decdef78-0aee-4d2e-875b-5437cc18bd6b,zoominfo.com,vanilla-claude-agent,setup,7,Authentication/connection method: OAuth 2.0 (Authorization Code Flow with PKCE or Client Credentials Flow),not_addressed,
decdef78-0aee-4d2e-875b-5437cc18bd6b,zoominfo.com,vanilla-claude-agent,setup,8,It has a public API,not_addressed,
decdef78-0aee-4d2e-875b-5437cc18bd6b,zoominfo.com,vanilla-claude-agent,setup,9,An official SDK/library exists for: ZoomInfo CLI,not_addressed,
decdef78-0aee-4d2e-875b-5437cc18bd6b,zoominfo.com,vanilla-claude-agent,setup,10,An official SDK/library exists for: ZoomInfo MCP server,not_addressed,
decdef78-0aee-4d2e-875b-5437cc18bd6b,zoominfo.com,vanilla-claude-agent,setup,11,A key integration: MCP-compatible AI agents,not_addressed,
decdef78-0aee-4d2e-875b-5437cc18bd6b,zoominfo.com,vanilla-claude-agent,setup,12,A key integration: Webhook/event subscriptions,not_addressed,
decdef78-0aee-4d2e-875b-5437cc18bd6b,zoominfo.com,vanilla-claude-agent,setup,13,A key integration: Bulk/batch data jobs,not_addressed,
ef3b1c94-d4ed-446d-b4e0-609771f8bd0f,x.ai,vanilla-claude-agent,setup,0,Setup step 1: Create an API key via the API Console,partial,Go to the API Keys page in your account dashboard and create a key.
ef3b1c94-d4ed-446d-b4e0-609771f8bd0f,x.ai,vanilla-claude-agent,setup,1,Setup step 2: Purchase credits for your account,correct,Head to the billing/credits section of your account to load funds.
ef3b1c94-d4ed-446d-b4e0-609771f8bd0f,x.ai,vanilla-claude-agent,setup,2,Setup step 3: Set the XAI_API_KEY environment variable,partial,"storing it as an environment variable (e.g., `XAI_API_KEY`) or in a `.env` file"
ef3b1c94-d4ed-446d-b4e0-609771f8bd0f,x.ai,vanilla-claude-agent,setup,3,Setup step 4: Make API calls to https://api.x.ai/v1/responses,partial,You point requests to `https://api.x.ai/v1`
ef3b1c94-d4ed-446d-b4e0-609771f8bd0f,x.ai,vanilla-claude-agent,setup,4,"Setup step 5: Choose a model (e.g., grok-4.5) for your use case",not_addressed,
ef3b1c94-d4ed-446d-b4e0-609771f8bd0f,x.ai,vanilla-claude-agent,setup,5,Setup step 6: Follow the Quickstart guide in the docs,not_addressed,
ef3b1c94-d4ed-446d-b4e0-609771f8bd0f,x.ai,vanilla-claude-agent,setup,6,Authentication/connection method: Bearer token (API key via Authorization header),not_addressed,
ef3b1c94-d4ed-446d-b4e0-609771f8bd0f,x.ai,vanilla-claude-agent,setup,7,It has a public API,correct,"xAI's API is OpenAI-compatible, so if you've used OpenAI before, it'll feel familiar"
ef3b1c94-d4ed-446d-b4e0-609771f8bd0f,x.ai,vanilla-claude-agent,setup,8,An official SDK/library exists for: xai_sdk (Python),not_addressed,
ef3b1c94-d4ed-446d-b4e0-609771f8bd0f,x.ai,vanilla-claude-agent,setup,9,An official SDK/library exists for: OpenAI Python SDK (compatible),correct,xAI's API is OpenAI-compatible...from openai import OpenAI
ef3b1c94-d4ed-446d-b4e0-609771f8bd0f,x.ai,vanilla-claude-agent,setup,10,An official SDK/library exists for: JavaScript,not_addressed,
ef3b1c94-d4ed-446d-b4e0-609771f8bd0f,x.ai,vanilla-claude-agent,setup,11,An official SDK/library exists for: cURL,correct,They provide ready-to-run snippets in **Python** and **cURL**
ef3b1c94-d4ed-446d-b4e0-609771f8bd0f,x.ai,vanilla-claude-agent,setup,12,A key integration: Google Cloud Vertex AI,not_addressed,
ef3b1c94-d4ed-446d-b4e0-609771f8bd0f,x.ai,vanilla-claude-agent,setup,13,A key integration: Microsoft Foundry,not_addressed,
ef3b1c94-d4ed-446d-b4e0-609771f8bd0f,x.ai,vanilla-claude-agent,setup,14,A key integration: Remote MCP Tools,not_addressed,
ef3b1c94-d4ed-446d-b4e0-609771f8bd0f,x.ai,vanilla-claude-agent,setup,15,A key integration: Docs MCP,not_addressed,
ef3b1c94-d4ed-446d-b4e0-609771f8bd0f,x.ai,vanilla-claude-agent,setup,16,A key integration: OpenAI-compatible API,correct,"xAI's API is **OpenAI-compatible**, so if you've used OpenAI before, it'll feel familiar"
840548f1-ba04-4a6a-916b-8b27b898250e,ahrefs.com,vanilla-claude-agent,setup,0,Setup step 1: Visit the REST API section and review the overview and authentication docs,not_addressed,
840548f1-ba04-4a6a-916b-8b27b898250e,ahrefs.com,vanilla-claude-agent,setup,1,Setup step 2: Create and manage your API keys via the API keys section,not_addressed,
840548f1-ba04-4a6a-916b-8b27b898250e,ahrefs.com,vanilla-claude-agent,setup,2,Setup step 3: Try free test queries without an Enterprise plan,not_addressed,
840548f1-ba04-4a6a-916b-8b27b898250e,ahrefs.com,vanilla-claude-agent,setup,3,Setup step 4: Browse available endpoints in the endpoint explorer,not_addressed,
840548f1-ba04-4a6a-916b-8b27b898250e,ahrefs.com,vanilla-claude-agent,setup,4,"Setup step 5: For AI assistants, follow MCP introduction to connect Ahrefs data",not_addressed,
840548f1-ba04-4a6a-916b-8b27b898250e,ahrefs.com,vanilla-claude-agent,setup,5,"Setup step 6: For dashboards, use Data Studio connectors (Site Explorer, Rank Tracker, etc.)",not_addressed,
840548f1-ba04-4a6a-916b-8b27b898250e,ahrefs.com,vanilla-claude-agent,setup,6,"Setup step 7: For third-party apps, apply to Ahrefs Connect integration program",not_addressed,
840548f1-ba04-4a6a-916b-8b27b898250e,ahrefs.com,vanilla-claude-agent,setup,7,"Setup step 8: For bot tracking, set up Bot Analytics via Cloudflare Logpush or Worker",not_addressed,
840548f1-ba04-4a6a-916b-8b27b898250e,ahrefs.com,vanilla-claude-agent,setup,8,Authentication/connection method: API keys (REST API); OAuth 2.0 (Ahrefs Connect integration program),not_addressed,
840548f1-ba04-4a6a-916b-8b27b898250e,ahrefs.com,vanilla-claude-agent,setup,9,It has a public API,not_addressed,
840548f1-ba04-4a6a-916b-8b27b898250e,ahrefs.com,vanilla-claude-agent,setup,10,A key integration: Claude Desktop / Web,not_addressed,
840548f1-ba04-4a6a-916b-8b27b898250e,ahrefs.com,vanilla-claude-agent,setup,11,A key integration: ChatGPT,not_addressed,
840548f1-ba04-4a6a-916b-8b27b898250e,ahrefs.com,vanilla-claude-agent,setup,12,A key integration: Claude Code,not_addressed,
840548f1-ba04-4a6a-916b-8b27b898250e,ahrefs.com,vanilla-claude-agent,setup,13,A key integration: Google Data Studio,not_addressed,
840548f1-ba04-4a6a-916b-8b27b898250e,ahrefs.com,vanilla-claude-agent,setup,14,A key integration: Cloudflare (Logpush and Worker),not_addressed,
ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,robinhood.com,vanilla-claude-code,features,0,"A main feature is: Trade stocks, ETFs, crypto, options, futures, prediction markets",not_addressed,
ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,robinhood.com,vanilla-claude-code,features,1,A main feature is: Start investing with as little as $1,not_addressed,
ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,robinhood.com,vanilla-claude-code,features,2,A main feature is: Agentic Trading: dedicated account for AI agents to trade,not_addressed,
ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,robinhood.com,vanilla-claude-code,features,3,"A main feature is: Agentic Credit Card: virtual card for AI agents, 3% cash back",not_addressed,
ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,robinhood.com,vanilla-claude-code,features,4,"A main feature is: Trade crypto 24/7 including BTC, ETH, XRP, SOL, DOGE",not_addressed,
ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,robinhood.com,vanilla-claude-code,features,5,A main feature is: Expert-managed portfolio that proactively adjusts investments,not_addressed,
ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,robinhood.com,vanilla-claude-code,features,6,A main feature is: Robinhood Legend: intuitive trading tools and strategy building,not_addressed,
ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,robinhood.com,vanilla-claude-code,features,7,A main feature is: Multi-factor authentication and 24/7 account protection,not_addressed,
ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,robinhood.com,vanilla-claude-code,features,8,"A main feature is: IPO Access, retirement accounts, and staking available",not_addressed,
ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,robinhood.com,vanilla-claude-code,features,9,A main feature is: Robinhood Learn: investor education content in-app,not_addressed,
ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,robinhood.com,vanilla-claude-code,features,10,A main feature is: Gold Card and Platinum Card banking products offered,not_addressed,
ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,robinhood.com,vanilla-claude-code,features,11,A main feature is: Portfolio management via SEC-registered investment advisor,not_addressed,
ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,robinhood.com,vanilla-claude-code,features,12,A stated usage limit: Minimum investment as little as $1,not_addressed,
ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,robinhood.com,vanilla-claude-code,features,13,A stated usage limit: Gold management fee waived only on dollars over $100K,not_addressed,
ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,robinhood.com,vanilla-claude-code,features,14,It integrates with: Robinhood Legend trading platform,not_addressed,
ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,robinhood.com,vanilla-claude-code,features,15,It integrates with: Robinhood Wallet and Chain (crypto),not_addressed,
ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,robinhood.com,vanilla-claude-code,features,16,It integrates with: Robinhood Connect API,not_addressed,
ea38603e-2038-4cc0-990d-c787ec31e24b,helpscout.com,vanilla-claude-code,features,0,A main feature is: Unified inbox for all support channels,partial,"Unified Inbox: Consolidates email, social, Shopify, and other messaging channels"
ea38603e-2038-4cc0-990d-c787ec31e24b,helpscout.com,vanilla-claude-code,features,1,A main feature is: AI agents resolve 73% of interactions on average,correct,AI agents that resolve ~73% of interactions
ea38603e-2038-4cc0-990d-c787ec31e24b,helpscout.com,vanilla-claude-code,features,2,A main feature is: Embeddable support hub called Beacon with AI chat,correct,"Beacon: Embeddable support hub with AI-powered answers, live chat, and conversation history"
ea38603e-2038-4cc0-990d-c787ec31e24b,helpscout.com,vanilla-claude-code,features,3,"A main feature is: In-app messages, modals, banners, and NPS surveys",partial,"Proactive Messaging: Onboarding, NPS surveys, announcements"
ea38603e-2038-4cc0-990d-c787ec31e24b,helpscout.com,vanilla-claude-code,features,4,"A main feature is: Reporting and analytics on volume, response time, performance",correct,"Analytics & Reporting: Volume, response times, and team performance metrics"
ea38603e-2038-4cc0-990d-c787ec31e24b,helpscout.com,vanilla-claude-code,features,5,A main feature is: Automated workflows for routing and task management,partial,"Workflows, saved replies, snoozing, scheduled messages, custom views"
ea38603e-2038-4cc0-990d-c787ec31e24b,helpscout.com,vanilla-claude-code,features,6,A main feature is: Knowledge base for building a custom help center,not_addressed,
ea38603e-2038-4cc0-990d-c787ec31e24b,helpscout.com,vanilla-claude-code,features,7,A main feature is: Saved replies for common questions,correct,"saved replies, snoozing, scheduled messages, custom views"
ea38603e-2038-4cc0-990d-c787ec31e24b,helpscout.com,vanilla-claude-code,features,8,A main feature is: Multiple inboxes per department or product,correct,"Standard: 25 users, 2 inboxes; Plus: 50 users, 5 inboxes; Pro: 10 inboxes"
ea38603e-2038-4cc0-990d-c787ec31e24b,helpscout.com,vanilla-claude-code,features,9,"A main feature is: AI tools: thread recap, reply editing, translation, drafting",partial,"AI drafting (recaps, translations, first drafts)"
ea38603e-2038-4cc0-990d-c787ec31e24b,helpscout.com,vanilla-claude-code,features,10,A main feature is: Company/account-level context management,not_addressed,
ea38603e-2038-4cc0-990d-c787ec31e24b,helpscout.com,vanilla-claude-code,features,11,A main feature is: Snooze and send-later scheduling for conversations,partial,"snoozing, scheduled messages"
ea38603e-2038-4cc0-990d-c787ec31e24b,helpscout.com,vanilla-claude-code,features,12,It integrates with: 100+ platform integrations supported,correct,100+ Integrations: Connects with external platforms
ea38603e-2038-4cc0-990d-c787ec31e24b,helpscout.com,vanilla-claude-code,features,13,It integrates with: Shopify and social media channels supported,correct,"Consolidates email, social, Shopify, and other messaging channels"
5cec9916-da25-4386-a8f6-593cc13ba4c0,miro.com,vanilla-claude-code,features,0,"A main feature is: Intelligent Canvas for brainstorming, design, planning, and shipping",partial,"Intelligent Canvas — multiplayer, infinite canvas for team collaboration"
5cec9916-da25-4386-a8f6-593cc13ba4c0,miro.com,vanilla-claude-code,features,1,A main feature is: 7000+ customizable templates for various use cases,not_addressed,
