arm,model,domain,group,category,repeat,run_id,onsite_fetch_attempts,ok_onsite_fetches,blocked_onsite_fetches,errored_onsite_fetches,got_content,first_party_answer,used_external,searches,scoped_searches,open_searches,external_fetches,ok_external_fetches,fp_evidence_chars,tp_evidence_chars,firstparty_evidence_share,onsite_retrieval_share,turns,cost_usd,duration_s,outcome,answer_chars,stratum,endorse_strength_claude,endorse_reason_claude,endorse_strength_gpt,endorse_reason_gpt,antirec_reason,antirec_punts_to_source,antirec_outside_sourced,antirec_access_disclaimer,antirec_staleness_memory,antirec_vague_noncommittal,attr_first_party_grounding,attr_external_share,attr_search_share,attr_memory_leak,acc_n_facts,acc_n_correct,acc_n_partial,acc_n_incorrect,acc_n_not_addressed,acc_no_answer
deep-eve-gpt5.4,gpt-5.4,seranking.com,ax-low,features,1,3fd2a722-e684-4b1f-ae71-665f78c7e2f3,4,4,0,0,1,1,0,0,0,0,0,0,121630,0,1.0,1.0,3,0.1274325,23.5,success,6133,roster,4,"Detailed first-party specifics on features, limits, and pricing tiers.",4,"Directly cites current site features, plan limits, trials, add-ons, restrictions",clean,0,0,0,0,0,,,,,26,22,2,0,2,0
deep-eve-gpt5.4,gpt-5.4,seranking.com,ax-low,features,3,a8d52902-3263-4c9e-b2e8-4181983e40a8,4,4,0,0,1,1,0,0,0,0,0,0,121630,0,1.0,1.0,3,0.0531885,28.8,success,9002,roster,4,Detailed first-party features and exact plan limits directly from seranking.com,2,"Concrete plan limits and features, but incomplete and truncated.",clean,0,0,0,0,0,,,,,26,22,3,0,1,0
deep-eve-gpt5.4,gpt-5.4,seranking.com,ax-low,features,2,d8eb195d-b205-431a-8de9-50295e0feb00,3,3,0,0,1,1,0,1,1,0,0,0,99039,6148,0.9416,0.75,3,0.105134,25.7,success,5079,roster,4,"Detailed first-party specifics on features, limits, pricing, and restrictions.",4,Concrete feature and limit details from site; directly answers request.,clean,0,0,0,0,0,,,,,26,20,4,0,2,0
deep-eve-gpt5.4,gpt-5.4,seranking.com,ax-low,setup,2,4cc66245-229a-4838-a19e-69fe93eb03e9,4,2,2,0,1,0,1,3,2,1,0,0,57158,19411,0.7465,0.4,4,0.0886635,32.0,success,4701,roster,3,Concrete SE Ranking steps with slight hedging like 'appears to walk',2,"Concrete onboarding details, but hedged with appears/typically and course summar",clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,seranking.com,ax-low,setup,3,888b3a00-9484-4297-81bd-c27d539edf84,4,3,1,0,1,1,0,2,2,0,0,0,89263,5270,0.9443,0.6,7,0.0842525,27.2,success,2658,roster,2,"Hedged language ('appears to', 'seems to be') undermines first-party confidence",2,"Concrete onboarding steps given, but hedged and only partly first-party.",clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,seranking.com,ax-low,setup,1,91ae6eee-bb09-4cd1-a3ff-a49119201732,4,2,2,0,1,0,1,3,2,1,0,0,84054,12446,0.871,0.4,4,0.0966265,20.6,success,3247,roster,2,"Concrete steps but admits Help Center was partly blocked, reducing confidence",2,"Concrete onboarding steps, but hedged as likely and partly blocked.",Admits Help Center pages were blocked from direct fetch,0,0,1,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,similarweb.com,ax-high,pricing,1,03ad6df9-b4af-4eb7-91f3-460f52f9e3e9,4,4,0,0,1,0,1,2,1,1,0,0,124144,14358,0.8963,0.6667,3,0.123441,15.1,success,2069,roster,4,"Concrete prices, plan tiers, URLs cited from official Similarweb pages.",2,Provides one concrete official price; most options remain custom or unavailable.,clean,0,0,0,0,0,,,,,3,0,1,0,2,0
deep-eve-gpt5.4,gpt-5.4,similarweb.com,ax-high,pricing,2,a74c57b5-3bed-4f06-9e95-d59467013a9a,6,6,0,0,1,1,0,1,1,0,0,0,171768,6885,0.9615,0.8571,3,0.1564705,16.7,success,2132,roster,4,"Concrete prices, plan names, features, and billing options from first-party sour",2,"Concrete pricing listed, but hedged with 'appears' and lacks direct endorsement",clean,0,0,0,0,0,,,,,3,1,0,0,2,0
deep-eve-gpt5.4,gpt-5.4,similarweb.com,ax-high,pricing,3,aa002284-fb48-43b3-b49c-0d2ed8af9a10,3,3,0,0,1,1,0,0,0,0,0,0,96079,0,1.0,1.0,4,0.0958045,17.9,success,1757,roster,3,Lists real product tiers and confirms no public pricing exists.,2,"Concrete product options found, but no prices; largely quote-based and hedged.","clean: lists specific products, explains no public pricing exists",0,0,0,0,0,,,,,3,1,2,0,0,0
deep-eve-gpt5.4,gpt-5.4,similarweb.com,ax-high,features,3,1b4cb1bf-b47f-4a5a-93d8-bfee5c464d0e,4,4,0,0,1,1,0,3,3,0,0,0,161837,20080,0.8896,0.5714,3,0.151952,26.1,success,5955,roster,4,"Detailed first-party specifics on features, limits, pricing, and restrictions.",2,"Concrete specifics from site, but framed as summary not endorsement",clean,0,0,0,0,0,,,,,15,11,3,0,1,0
deep-eve-gpt5.4,gpt-5.4,similarweb.com,ax-high,features,2,46e6f49f-2845-45b5-be8d-77a371c4f7c7,6,4,2,0,1,1,0,1,1,0,0,0,141753,6452,0.9565,0.8,3,0.1404405,30.9,success,5741,roster,4,Detailed first-party features and specific limits with concrete numbers cited.,2,"Many concrete specifics, but includes hedging and admitted access limitation.",Answer cut off noting support pages were blocked to fetch,0,0,1,0,0,,,,,15,9,6,0,0,0
deep-eve-gpt5.4,gpt-5.4,similarweb.com,ax-high,features,1,8e593e19-da24-4b2a-a30e-7276c73005b0,5,4,1,0,1,1,0,3,3,0,0,0,179451,20643,0.8968,0.5714,3,0.1624085,31.8,success,6682,roster,3,Detailed first-party specifics but answer cuts off mid-sentence at end.,2,"Many concrete specifics, but hedged, partial, and ends incomplete.",clean,0,0,0,0,0,,,,,15,11,4,0,0,0
deep-eve-gpt5.4,gpt-5.4,similarweb.com,ax-high,setup,2,1d593e78-0ed5-4a4a-aa1c-fdfa222d36a8,2,1,1,0,1,0,1,4,1,3,0,0,34843,17617,0.6642,0.2,5,0.081133,28.8,success,2719,roster,2,"Hedged language ('appears', 'seems') undermines otherwise concrete onboarding sp",2,"Concrete onboarding steps, but hedged with appears/seems and product caveat.",clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,similarweb.com,ax-high,setup,1,c10db12a-6fde-4d9b-b9aa-f92c224bfc00,1,1,0,0,1,0,1,3,1,2,0,0,34843,18483,0.6534,0.25,3,0.082922,21.1,success,3066,roster,3,Concrete first-party steps with slight hedging language throughout.,2,"Concrete onboarding steps, but hedged language and limited direct first-party de",clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,similarweb.com,ax-high,setup,3,d5a07cfc-676e-47c7-afb7-555fa3b41e53,4,3,1,0,1,0,1,2,1,1,0,0,85172,13964,0.8591,0.6,3,0.0726415,23.5,success,3390,roster,3,Concrete onboarding steps with real page names and URLs cited.,2,"Concrete onboarding specifics, but hedged with likely/appears and limited direct",clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,snowflake.com,ax-low,pricing,1,0902cb09-e8e3-4d86-99a1-80f6e4cb6f63,4,4,0,0,1,0,1,3,2,1,0,0,79067,11473,0.8733,0.5714,3,0.0860475,33.4,success,2507,roster,3,"Concrete tiers, prices, and links; hedged on exact costs",3,Concrete public tiers and pricing model; limited exact plan costs.,"clean: concrete plan names, prices, and sources provided",0,0,0,0,0,,,,,5,4,0,0,1,0
deep-eve-gpt5.4,gpt-5.4,snowflake.com,ax-low,pricing,3,39374415-fea8-4323-a4b4-198303666bad,5,4,1,0,1,1,0,1,1,0,0,0,79959,5852,0.9318,0.8,3,0.120932,31.1,success,2593,roster,4,"Concrete editions, credit rates, trial details, and direct URLs provided.",3,"Concrete first-party pricing structure and trial details, but no exact prices.",clean,0,0,0,0,0,,,,,5,5,0,0,0,0
deep-eve-gpt5.4,gpt-5.4,snowflake.com,ax-low,pricing,2,63cfbbf2-41e0-4c3b-9e78-7f94982eb1b6,3,3,0,0,1,1,0,3,3,0,0,0,45622,19290,0.7028,0.5,3,0.060971,34.0,success,2931,roster,4,"Concrete pricing tiers, dollar figures, editions, and compute examples cited.",4,"Concrete first-party pricing options, editions, rates, trial, and budget guidanc",clean,0,0,0,0,0,,,,,5,5,0,0,0,0
deep-eve-gpt5.4,gpt-5.4,snowflake.com,ax-low,features,1,53d1cb38-2b01-4725-82f0-abe39d4c8b37,5,5,0,0,1,0,1,3,2,1,0,0,112849,17264,0.8673,0.625,3,0.112191,42.5,success,6754,roster,4,"Detailed, specific, first-party features and limits directly from Snowflake docu",3,Concrete first-party specifics on features and limits; slight vagueness in place,clean,0,0,0,0,0,,,,,16,8,7,0,1,0
deep-eve-gpt5.4,gpt-5.4,snowflake.com,ax-low,features,2,c579c0ef-e4bd-460e-b842-81685a96eb10,9,9,0,0,1,1,0,1,1,0,0,0,221683,6344,0.9722,0.9,4,0.201964,46.6,success,7602,roster,4,"Detailed, specific, current first-party features and explicit usage limits liste",3,Concrete feature and limit details from site; minor truncation/caveat.,clean,0,0,0,0,0,,,,,16,4,9,0,3,0
deep-eve-gpt5.4,gpt-5.4,snowflake.com,ax-low,features,3,e699e491-768a-4c09-b1db-b7da54c4b87d,6,6,0,0,1,0,1,3,2,1,0,0,202519,17479,0.9205,0.6667,3,0.188826,43.9,success,7007,roster,4,"Detailed first-party specifics on features, limits, quotas, and restrictions.",2,"Concrete site-derived specifics, but truncated and not a recommendation.",clean,0,0,0,0,0,,,,,16,3,7,0,6,0
deep-eve-gpt5.4,gpt-5.4,snowflake.com,ax-low,setup,1,47af8385-ff0c-4cb8-9053-6245440487fe,8,6,2,0,1,0,1,1,0,1,0,0,67322,5434,0.9253,0.8571,4,0.0748785,19.0,success,2332,roster,4,"Concrete, structured, first-party steps with specific URLs and tutorial names.",4,"Concrete official onboarding steps, links, UI flow, and tutorial specifics.",clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,snowflake.com,ax-low,setup,2,cbd5af60-4ab6-4877-94ed-dc64d4efca2f,5,5,0,0,1,0,1,3,1,2,0,0,65148,16628,0.7967,0.625,4,0.067843,23.5,success,2931,roster,3,"Concrete steps, URLs, and tutorial names with minor uncertainty hedging.",4,"Concrete Snowflake onboarding steps, URLs, tutorials, and trial specifics.",clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,snowflake.com,ax-low,setup,3,d123c15c-cd44-4242-80d2-77ff7263afa4,4,4,0,0,1,0,1,3,2,1,0,0,89282,16716,0.8423,0.5714,4,0.0807855,31.8,success,3025,roster,3,"Concrete first-party steps with URLs, but hedged with 'often' qualifiers.",4,"Concrete official steps, URLs, UI paths, and first-party onboarding specifics.",clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,sofi.com,ax-low,pricing,1,2ca975b7-3512-4113-8ed9-658c4dbf8675,4,0,4,0,0,0,0,2,2,0,0,0,0,13166,0.0,0.0,3,0.02317,13.4,success,1101,roster,3,"Concrete pricing given but sourced from snippets, not direct pages.",2,"Gives specific prices, but relies on search snippets and admits 403.",Explicitly states direct site fetches returned 403 errors.,0,0,1,0,0,,,,,6,1,1,0,4,0
deep-eve-gpt5.4,gpt-5.4,sofi.com,ax-low,pricing,2,467c2920-ba81-4cc2-949e-a9fd9becef1c,4,0,4,0,0,0,0,1,1,0,0,0,0,6027,0.0,0.0,4,0.024276,12.9,success,1194,roster,3,"Concrete pricing given but sourced from search snippets, not direct site.",2,"Concrete prices given, but admits 403 and relies on snippets.",Explicitly states site returned 403 errors and couldn't be accessed.,0,0,1,0,0,,,,,6,0,2,0,4,0
deep-eve-gpt5.4,gpt-5.4,sofi.com,ax-low,pricing,3,8f54266f-aabc-487e-bfef-ff987580fc65,2,0,2,0,0,0,0,1,1,0,0,0,0,6042,0.0,0.0,3,0.0175315,14.0,success,1216,roster,2,Concrete price given but verification blocked; relies on search snippets,2,"Provides pricing specifics, but relies on search snippets and admits blocked ver",Explicitly states site returned 403 and direct access was blocked.,0,0,1,0,0,,,,,6,0,2,0,4,0
deep-eve-gpt5.4,gpt-5.4,sofi.com,ax-low,features,1,321a4511-e96c-4347-a755-0afab93e0ff2,4,0,4,0,0,0,0,5,5,0,0,0,0,19636,0.0,0.0,4,0.053059,28.7,success,3739,roster,2,"Admits 403 block; relies on snippets, not direct site reading",2,"Concrete specifics, but relies on snippets and admits blocked site access","Admits 403 block, relied on snippets not full pages",0,0,1,0,0,,,,,17,1,7,0,9,0
deep-eve-gpt5.4,gpt-5.4,sofi.com,ax-low,features,3,d7c3248f-4879-43d5-b81d-bcfcff39083c,4,0,4,0,0,0,0,3,3,0,0,0,0,16771,0.0,0.0,3,0.032311,30.4,success,3647,roster,2,"Admits 403 errors; relies on search snippets, not direct site reading",2,"Concrete product list, but relies on search snippets and hedges heavily","Admits direct page access returned 403 Forbidden, used snippets instead",0,0,1,0,0,,,,,17,4,8,0,5,0
deep-eve-gpt5.4,gpt-5.4,sofi.com,ax-low,features,2,e7d9b4e5-ba00-4c46-bd7f-e044595805ae,5,0,5,0,0,0,0,2,2,0,0,0,0,23075,0.0,0.0,3,0.0385445,21.3,success,3847,roster,3,"Concrete first-party specifics but sourced from search snippets, not direct site",2,"Concrete specifics, but based on snippets after 403; not first-hand.",States direct page fetching returned 403/was blocked,0,0,1,0,0,,,,,17,5,7,0,5,0
deep-eve-gpt5.4,gpt-5.4,sofi.com,ax-low,setup,3,249c0905-7180-4126-92d6-110a8ad88b10,1,0,1,0,0,0,0,5,5,0,0,0,0,27743,0.0,0.0,4,0.0434235,23.3,success,2866,roster,3,Concrete SoFi steps per product with minor hedging at end.,2,"Concrete product steps, but hedged with appears/most likely and generalized.",clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,sofi.com,ax-low,setup,1,31fdd9c6-ab85-4430-9c9a-a374e033786a,1,0,1,0,0,0,0,3,3,0,0,0,0,18100,0.0,0.0,3,0.0259895,13.2,success,1636,roster,3,Concrete steps from SoFi pages with slight hedging language throughout.,2,"Concrete signup steps, but hedged language and limited first-party specificity",clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,sofi.com,ax-low,setup,2,3da3135a-cd7f-409e-b5f0-14fd146e8894,4,0,4,0,0,0,0,3,3,0,0,0,0,12969,0.0,0.0,4,0.0288665,17.0,success,1854,roster,2,Admits site blocked; mixes real specifics with hedged second-hand info,2,"Useful specifics, but explicitly second-hand and hedged throughout.","Explicitly states site blocked fetch access, couldn't open pages",0,0,1,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,surveymonkey.com,ax-high,pricing,3,05b7aadc-6527-457f-9a3a-505f73fbeea4,2,2,0,0,1,1,0,0,0,0,0,0,64006,0,1.0,1.0,3,0.0593145,10.6,success,1581,roster,4,"Concrete pricing tiers, costs, and limits from SurveyMonkey's own pages.",4,"Concrete current pricing tiers, billing terms, limits, and source pages.",clean,0,0,0,0,0,,,,,6,4,1,1,0,0
deep-eve-gpt5.4,gpt-5.4,surveymonkey.com,ax-high,pricing,2,3bfd6a49-99e2-4748-bc2f-7646a153f883,3,3,0,0,1,1,0,1,1,0,0,0,116172,7134,0.9421,0.75,3,0.1531695,17.0,success,1548,roster,4,"Concrete plan names, prices, limits, and billing details from surveymonkey.com",4,"Concrete current plan names, prices, limits, and official pricing sources.",clean,0,0,0,0,0,,,,,6,4,1,1,0,0
deep-eve-gpt5.4,gpt-5.4,surveymonkey.com,ax-high,pricing,1,bfbb71d9-80d9-45d5-b557-28a068c74c1c,2,2,0,0,1,1,0,0,0,0,0,0,64010,0,1.0,1.0,3,0.1053295,11.5,success,1488,roster,4,"Concrete plan names, prices, limits, and billing details from site.",4,"Concrete official plan tiers, pricing, limits, and regional currency caveat.",clean,0,0,0,0,0,,,,,6,4,2,0,0,0
deep-eve-gpt5.4,gpt-5.4,surveymonkey.com,ax-high,features,2,0f0ad173-f54a-410d-9011-67975e54c6c4,4,4,0,0,1,0,1,3,2,1,0,0,129622,13909,0.9031,0.5714,3,0.1635745,29.9,success,6808,roster,4,"Detailed, specific, current first-party features and limits directly from Survey",4,Directly cites current site features and explicit plan limits.,clean,0,0,0,0,0,,,,,26,15,7,1,3,0
deep-eve-gpt5.4,gpt-5.4,surveymonkey.com,ax-high,features,1,6df55463-9f42-410c-9ab1-ddc221d06e93,4,4,0,0,1,1,0,2,2,0,0,0,116738,9169,0.9272,0.6667,3,0.140054,26.9,success,4673,roster,4,"Detailed, specific, first-party features and limits directly from SurveyMonkey.",4,Concrete current features and limits from SurveyMonkey pages; directly answers r,clean,0,0,0,0,0,,,,,26,9,11,1,5,0
deep-eve-gpt5.4,gpt-5.4,surveymonkey.com,ax-high,features,3,dce3235a-e5b0-44e6-b048-6868d0b47475,3,3,0,0,1,1,0,3,3,0,0,0,78943,23353,0.7717,0.5,3,0.116407,30.9,success,5085,roster,4,"Detailed, specific, current first-party features and limits with exact figures.",4,"Concrete current site-derived features, limits, plan caps, and source pages.",clean,0,0,0,0,0,,,,,26,8,9,1,8,0
deep-eve-gpt5.4,gpt-5.4,surveymonkey.com,ax-high,setup,3,889468fd-2c9a-43a2-8cb4-cbe36a3ba026,3,2,1,0,1,1,0,0,0,0,0,0,75531,0,1.0,1.0,3,0.0531345,11.8,success,1497,roster,4,"Concrete first-party steps, URLs, and specific features cited confidently.",3,"Concrete first-party steps and links; helpful summary, but not strongly endorsin",clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,surveymonkey.com,ax-high,setup,2,b673a442-79e3-468f-befc-cc48538addae,1,1,0,0,1,1,0,0,0,0,0,0,26641,0,1.0,1.0,2,0.010938,6.6,success,1272,roster,4,Concrete 3-step onboarding flow with specific UI labels and plan details.,3,Concrete three-step homepage onboarding with links and plan specifics.,clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,surveymonkey.com,ax-high,setup,1,b75cfbe6-c732-4b11-8ee1-9418a9c3da27,1,1,0,0,1,1,0,0,0,0,0,0,26641,0,1.0,1.0,2,0.034593,7.0,success,1433,roster,4,"Concrete first-party steps, features, and UI labels from SurveyMonkey.",4,"Concrete homepage onboarding steps, features, plan details, and practical next a",clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,telnyx.com,ax-high,pricing,3,2f57d83b-784d-4e40-839b-c69978336c5e,11,11,0,0,1,1,0,0,0,0,0,0,97394,0,1.0,1.0,4,0.1245655,26.9,success,4889,roster,4,"Comprehensive, specific, current pricing across all Telnyx product lines listed.",3,Concrete pricing tiers and costs; some hedging and estimated figures,clean,0,0,0,0,0,,,,,23,12,2,2,7,0
deep-eve-gpt5.4,gpt-5.4,telnyx.com,ax-high,pricing,2,61850f28-05fe-45db-808f-3c989ae7a711,4,4,0,0,1,1,0,0,0,0,0,0,38671,0,1.0,1.0,5,0.0520045,22.2,success,2367,roster,4,"Detailed, specific pricing tiers and per-unit costs directly from Telnyx.",3,"Concrete pricing tiers and costs, but hedged with appears/I found.",clean,0,0,0,0,0,,,,,23,10,0,4,9,0
deep-eve-gpt5.4,gpt-5.4,telnyx.com,ax-high,pricing,1,bb0e63ca-7b59-4816-a0d8-b4e7e63393c0,6,6,0,0,1,1,0,2,2,0,0,0,42524,12505,0.7728,0.75,3,0.0672965,21.1,success,3426,roster,4,Comprehensive first-party pricing with specific costs across multiple Telnyx pro,4,Concrete first-party pricing details from Telnyx pages directly answer budget qu,clean,0,0,0,0,0,,,,,23,3,4,1,15,0
deep-eve-gpt5.4,gpt-5.4,telnyx.com,ax-high,features,2,5ae77842-dd4e-46da-86e5-e3bccebd7559,4,4,0,0,1,1,0,1,1,0,0,0,26084,5540,0.8248,0.8,3,0.0495045,22.9,success,4110,roster,4,Detailed first-party specifics on features and explicit usage limits provided.,4,Concrete current features and exact limits from Telnyx site/docs.,clean,0,0,0,0,0,0.7142857142857143,0.0,0.2857142857142857,0.0,18,4,11,0,3,0
deep-eve-gpt5.4,gpt-5.4,telnyx.com,ax-high,features,3,a2883b20-0d7c-4d6d-8f57-1c6714e45df5,5,5,0,0,1,1,0,3,3,0,0,0,87388,19811,0.8152,0.625,3,0.093777,32.3,success,6610,roster,4,"Detailed first-party specifics on features, limits, and restrictions throughout.",2,"Concrete feature and limit specifics, but incomplete and not recommendation-styl",clean,0,0,0,0,0,,,,,18,6,8,0,4,0
deep-eve-gpt5.4,gpt-5.4,telnyx.com,ax-high,features,1,e32e5a3d-70a6-4f72-93ec-95904338f18e,7,7,0,0,1,1,0,3,3,0,0,0,149596,19953,0.8823,0.7,3,0.1426995,39.6,success,7865,roster,4,"Detailed, specific, first-party features and limits directly from telnyx.com",2,"Concrete site-based specifics, but truncated and not clearly firsthand.",clean,0,0,0,0,0,,,,,18,5,9,0,4,0
deep-eve-gpt5.4,gpt-5.4,telnyx.com,ax-high,setup,3,0b208a33-dc74-4185-bdd8-6b177dce0cef,4,4,0,0,1,1,0,0,0,0,0,0,31109,0,1.0,1.0,3,0.044267,22.4,success,1984,roster,2,Mixes real API specifics with hedged 'appears to' language throughout,2,"Concrete steps given, but hedged language and dubious links reduce confidence.",clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,telnyx.com,ax-high,setup,1,a3946900-3fb5-437f-9d82-938382f112fe,4,4,0,0,1,1,0,0,0,0,0,0,31108,0,1.0,1.0,3,0.037075,11.1,success,1897,roster,2,Mixes plausible specifics with fabricated URLs and hedged language.,2,"Concrete steps given, but dubious links and hedged source language weaken it",clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,telnyx.com,ax-high,setup,2,abb778d7-6d24-41bb-9d39-37a98cb91515,4,4,0,0,1,1,0,0,0,0,0,0,31108,0,1.0,1.0,3,0.031882,15.1,success,1714,roster,3,"Concrete steps and URLs from Telnyx docs, slight structural vagueness.",2,"Concrete steps and URLs, but odd agent docs and some generalized advice.",clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,twilio.com,ax-high,pricing,1,38d553f1-66e6-4db5-97f2-fadb42441d62,0,0,0,0,0,0,0,3,3,0,0,0,0,17289,0.0,0.0,2,0.0312055,23.1,success,3715,roster,4,"Detailed, specific pricing across multiple Twilio products with direct URLs.",2,"Many concrete prices, but hedged, mixed snippets, and verification caveat.",Flex pricing note says 'verify the current exact billing model',0,0,0,1,0,,,,,3,3,0,0,0,0
deep-eve-gpt5.4,gpt-5.4,twilio.com,ax-high,pricing,2,9d6ac5cc-1240-40b5-a765-cb3eb4f8e26f,2,2,0,0,1,1,0,1,1,0,0,0,92432,6618,0.9332,0.6667,2,0.0923805,16.4,success,3094,roster,4,"Comprehensive, specific pricing data from twilio.com with concrete figures throu",4,"Direct Twilio pricing specifics, plans, free tiers, and monthly costs.",clean,0,0,0,0,0,,,,,3,2,0,1,0,0
deep-eve-gpt5.4,gpt-5.4,twilio.com,ax-high,pricing,3,dac59228-8aaa-4a02-b9c8-a354e30f0a98,0,0,0,0,0,0,0,3,3,0,0,0,0,19115,0.0,0.0,2,0.0263855,12.6,success,2126,roster,4,Concrete first-party pricing across multiple Twilio products with specific figur,4,Concrete Twilio pricing tiers and costs directly answer budget request.,clean,0,0,0,0,0,,,,,3,1,0,1,1,0
deep-eve-gpt5.4,gpt-5.4,twilio.com,ax-high,features,3,1f29b952-3c9f-45a0-86fe-fa6bb12c6b25,11,10,1,0,1,1,0,7,7,0,0,0,221902,30104,0.8805,0.5882,6,0.3641645,57.2,success,7186,roster,4,"Detailed, specific, first-party limits and features directly from twilio.com",2,"Concrete limits listed, but truncated and not framed as recommendation.",clean,0,0,0,0,0,,,,,25,6,9,0,10,0
deep-eve-gpt5.4,gpt-5.4,twilio.com,ax-high,features,2,44d16ff3-35b6-4654-bcd5-12b8b1e74133,5,5,0,0,1,1,0,3,3,0,0,0,73331,21018,0.7772,0.625,3,0.094237,30.9,success,5353,roster,4,"Detailed, specific, first-party limits and features directly from twilio.com",2,"Concrete Twilio specifics, but includes hedged search-snippet and incomplete sou",clean,0,0,0,0,0,,,,,25,3,10,0,12,0
deep-eve-gpt5.4,gpt-5.4,twilio.com,ax-high,features,1,e082f9cb-bc30-4e71-a4bf-80c862d97ad9,6,6,0,0,1,1,0,1,1,0,0,0,135845,5856,0.9587,0.8571,2,0.1251355,25.9,success,5929,roster,3,Concrete first-party specifics on features and limits; minor hedging at end.,2,"Concrete specifics, but includes hedging and secondary pricing snippets.",clean,0,0,0,0,0,,,,,25,5,10,0,10,0
deep-eve-gpt5.4,gpt-5.4,twilio.com,ax-high,setup,2,0c84e5ab-fa0e-43c1-bca3-f0ae97c46c24,6,5,1,0,1,1,0,0,0,0,0,0,131203,0,1.0,1.0,4,0.086129,16.8,success,2940,roster,3,"Concrete steps with real URLs and specifics, but slightly generic tone.",3,"Concrete Twilio onboarding steps and links; mostly first-party, slight uncertain",clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,twilio.com,ax-high,setup,1,715438a7-d5fb-453d-8b52-fb76ec0d3054,4,2,2,0,1,1,0,0,0,0,0,0,67175,0,1.0,1.0,3,0.0651795,15.0,success,1746,roster,3,"Concrete steps and real URLs, but tone hedges with 'points to'",4,"Concrete Twilio onboarding steps, quoted site language, and direct first-party l",clean,0,0,0,0,0,,,,,,,,,,
deep-eve-gpt5.4,gpt-5.4,twilio.com,ax-high,setup,3,76f1fcbd-a8e1-4f9e-8d22-2dee196eb957,1,1,0,0,1,1,0,0,0,0,0,0,11927,0,1.0,1.0,2,0.0180505,7.6,success,1483,roster,3,Concrete first-party steps with source URL; minor uncertainty in phrasing.,3,"Concrete signup steps, trial limits, and Console paths from Twilio docs.",clean,0,0,0,0,0,1.0,0.0,0.0,0.0,,,,,,
deep-eve-gpt5.4,gpt-5.4,vultr.com,ax-low,pricing,2,0400c3be-2d60-4ced-a7b8-70e8edd61bac,2,0,2,0,0,0,0,1,1,0,0,0,0,7474,0.0,0.0,4,0.0263785,15.2,partial,1620,roster,2,"Real price points but sourced from snippets, not direct page access.",2,"Concrete prices given, but admits blocked access and relies on snippets",Explicitly states it couldn't access Vultr's pricing pages (403).,0,0,1,0,0,,,,,12,1,3,0,8,0
deep-eve-gpt5.4,gpt-5.4,vultr.com,ax-low,pricing,1,664fbb9f-5168-4f65-bafe-2932fba671ba,4,0,4,0,0,0,0,1,1,0,0,0,0,5020,0.0,0.0,4,0.0280035,20.8,success,2237,roster,2,Concrete prices but hedged with caveats and conflicting figures.,2,"Concrete prices given, but explicitly second-hand and not directly verified.",States site blocked; prices may vary by region/version,0,0,1,1,0,,,,,12,1,4,1,6,0
deep-eve-gpt5.4,gpt-5.4,vultr.com,ax-low,pricing,3,93283d8b-8a97-4c07-b9bf-73cdd78e7b94,3,2,1,0,1,0,1,8,2,6,0,0,11112,47812,0.1886,0.2,7,0.106884,44.0,success,3645,roster,3,Concrete pricing across multiple Vultr services with minor hedging on some tiers,2,"Many concrete prices, but includes gaps, hedging, and search-result sourcing.",States site restrictions blocked full pricing page extraction,0,0,1,0,0,,,,,12,3,0,1,8,0
deep-eve-gpt5.4,gpt-5.4,vultr.com,ax-low,features,2,6ba8d730-c21e-4968-afb8-44a7c5ee9fa4,2,0,2,0,0,0,0,6,6,0,0,0,0,13906,0.0,0.0,4,0.045352,27.1,success,3532,roster,3,Concrete first-party specifics with minor caveat about homepage access blocked.,2,"Concrete specifics cited, but admits indirect verification and homepage inaccess",Explicitly states it couldn't scrape vultr.com due to Cloudflare block.,0,0,1,0,0,,,,,18,2,9,0,7,0
